file,class,method,variable,usage
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/DateUtil.java,com.sismics.util.DateUtil,"parseDate/2[java.lang.String,com.sismics.util.DateTimeFormatter]",log,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/DateUtil.java,com.sismics.util.DateUtil,guessTimezoneOffset/1[java.lang.String],TIMEZONE_CODE_MAP,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/Enclosure.java,com.sismics.reader.core.dao.jpa.dto.Enclosure,setEnclosureLength/1[java.lang.Integer],enclosureLength,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/Enclosure.java,com.sismics.reader.core.dao.jpa.dto.Enclosure,getEnclosureType/0,enclosureType,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/Enclosure.java,com.sismics.reader.core.dao.jpa.dto.Enclosure,setEnclosureType/1[java.lang.String],enclosureType,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/Enclosure.java,com.sismics.reader.core.dao.jpa.dto.Enclosure,setEnclosureUrl/1[java.lang.String],enclosureUrl,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/Enclosure.java,com.sismics.reader.core.dao.jpa.dto.Enclosure,getEnclosureLength/0,enclosureLength,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/Enclosure.java,com.sismics.reader.core.dao.jpa.dto.Enclosure,getEnclosureUrl/0,enclosureUrl,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,getHref/0,href,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,setType/1[java.lang.String],type,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,getType/0,type,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,getRel/0,rel,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,setHref/1[java.lang.String],href,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,setRel/1[java.lang.String],rel,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,"AtomLink/3[java.lang.String,java.lang.String,java.lang.String]",rel,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,"AtomLink/3[java.lang.String,java.lang.String,java.lang.String]",href,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/AtomLink.java,com.sismics.reader.core.dao.file.rss.AtomLink,"AtomLink/3[java.lang.String,java.lang.String,java.lang.String]",type,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/JobCriteria.java,com.sismics.reader.core.dao.jpa.criteria.JobCriteria,setUserId/1[java.lang.String],userId,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/JobCriteria.java,com.sismics.reader.core.dao.jpa.criteria.JobCriteria,getUserId/0,userId,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/FeedCriteria.java,com.sismics.reader.core.dao.jpa.criteria.FeedCriteria,getFeedUrl/0,feedUrl,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/FeedCriteria.java,com.sismics.reader.core.dao.jpa.criteria.FeedCriteria,setFeedUrl/1[java.lang.String],feedUrl,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/FeedCriteria.java,com.sismics.reader.core.dao.jpa.criteria.FeedCriteria,isWithUserSubscription/0,withUserSubscription,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/FeedCriteria.java,com.sismics.reader.core.dao.jpa.criteria.FeedCriteria,setWithUserSubscription/1[boolean],withUserSubscription,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,importFile/1[com.sismics.reader.rest.resource.FormDataBodyPart],baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,favicon/1[java.lang.String],baseResource,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,"update/4[java.lang.String,java.lang.String,java.lang.String,java.lang.Integer]",baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,delete/1[java.lang.String],baseResource,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,list/1[boolean],baseResource,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,"add/2[java.lang.String,java.lang.String]",baseResource,7
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,getSynchronization/1[java.lang.String],baseResource,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,read/1[java.lang.String],baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,SubscriptionResource/1[com.sismics.reader.rest.resource.HttpServletRequest],baseResource,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,"get/4[java.lang.String,boolean,java.lang.Integer,java.lang.String]",baseResource,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,com.sismics.reader.rest.resource.SubscriptionResource,export/0,baseResource,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/FeedDto.java,com.sismics.reader.core.dao.jpa.dto.FeedDto,setRssUrl/1[java.lang.String],rssUrl,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/FeedDto.java,com.sismics.reader.core.dao.jpa.dto.FeedDto,getId/0,id,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/FeedDto.java,com.sismics.reader.core.dao.jpa.dto.FeedDto,setId/1[java.lang.String],id,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/FeedDto.java,com.sismics.reader.core.dao.jpa.dto.FeedDto,getRssUrl/0,rssUrl,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/event/ArticleDeletedAsyncEvent.java,com.sismics.reader.core.event.ArticleDeletedAsyncEvent,setArticleList/1[java.util.List<com.sismics.reader.core.model.jpa.Article>],articleList,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/event/ArticleDeletedAsyncEvent.java,com.sismics.reader.core.event.ArticleDeletedAsyncEvent,toString/0,articleList,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/event/ArticleDeletedAsyncEvent.java,com.sismics.reader.core.event.ArticleDeletedAsyncEvent,getArticleList/0,articleList,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/ArticleResource.java,com.sismics.reader.rest.resource.ArticleResource,read/1[java.lang.String],baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/ArticleResource.java,com.sismics.reader.rest.resource.ArticleResource,unreadMultiple/1[java.util.List<java.lang.String>],baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/ArticleResource.java,com.sismics.reader.rest.resource.ArticleResource,readMultiple/1[java.util.List<java.lang.String>],baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/ArticleResource.java,com.sismics.reader.rest.resource.ArticleResource,unread/1[java.lang.String],baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/ArticleResource.java,com.sismics.reader.rest.resource.ArticleResource,ArticleResource/1[com.sismics.reader.rest.resource.HttpServletRequest],baseResource,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/test/java/com/sismics/reader/core/dao/file/json/TestStarredReader.java,com.sismics.reader.core.dao.file.json.TestStarredReader,onStarredArticleImported/1[com.sismics.reader.core.dao.file.json.StarredArticleImportedEvent],feedList,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/test/java/com/sismics/reader/core/dao/file/json/TestStarredReader.java,com.sismics.reader.core.dao.file.json.TestStarredReader,onStarredArticleImported/1[com.sismics.reader.core.dao.file.json.StarredArticleImportedEvent],articleList,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/test/java/com/sismics/reader/core/dao/file/json/TestStarredReader.java,com.sismics.reader.core.dao.file.json.TestStarredReader,init/0,feedList,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/test/java/com/sismics/reader/core/dao/file/json/TestStarredReader.java,com.sismics.reader.core.dao.file.json.TestStarredReader,init/0,articleList,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/test/java/com/sismics/reader/core/dao/file/json/TestStarredReader.java,com.sismics.reader.core.dao.file.json.TestStarredReader,starredReaderTest/0,feedList,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/test/java/com/sismics/reader/core/dao/file/json/TestStarredReader.java,com.sismics.reader.core.dao.file.json.TestStarredReader,starredReaderTest/0,articleList,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web-common/src/test/java/com/sismics/reader/rest/descriptor/JerseyTestWebAppDescriptorFactory.java,com.sismics.reader.rest.descriptor.JerseyTestWebAppDescriptorFactory,build/0,basePath,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/listener/async/ArticleCreatedAsyncListener.java,com.sismics.reader.core.listener.async.ArticleCreatedAsyncListener,onArticleCreated/1[com.sismics.reader.core.event.ArticleCreatedAsyncEvent],log,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/EMF.java,com.sismics.util.jpa.EMF,getEntityManagerProperties/0,log,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/EMF.java,com.sismics.util.jpa.EMF,getDriver/0,properties,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/EMF.java,com.sismics.util.jpa.EMF,get/0,emfInstance,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web-common/src/main/java/com/sismics/util/filter/RequestContextFilter.java,com.sismics.util.filter.RequestContextFilter,"doFilter/3[com.sismics.util.filter.ServletRequest,com.sismics.util.filter.ServletResponse,com.sismics.util.filter.FilterChain]",log,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web-common/src/main/java/com/sismics/util/filter/RequestContextFilter.java,com.sismics.util.filter.RequestContextFilter,init/1[com.sismics.util.filter.FilterConfig],log,5
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,setCreationDate/1[java.util.Date],creationDate,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,toString/0,longLasted,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,toString/0,userId,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,getUserId/0,userId,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,getId/0,id,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,getCreationDate/0,creationDate,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,setId/1[java.lang.String],id,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,setUserId/1[java.lang.String],userId,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,isLongLasted/0,longLasted,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,getLastConnectionDate/0,lastConnectionDate,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,setLastConnectionDate/1[java.util.Date],lastConnectionDate,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/AuthenticationToken.java,com.sismics.reader.core.model.jpa.AuthenticationToken,setLongLasted/1[boolean],longLasted,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/CommentInfo.java,com.sismics.reader.core.dao.jpa.dto.CommentInfo,setCommentCount/1[java.lang.Integer],commentCount,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/CommentInfo.java,com.sismics.reader.core.dao.jpa.dto.CommentInfo,setCommentUrl/1[java.lang.String],commentUrl,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/CommentInfo.java,com.sismics.reader.core.dao.jpa.dto.CommentInfo,getCommentUrl/0,commentUrl,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/CommentInfo.java,com.sismics.reader.core.dao.jpa.dto.CommentInfo,getCommentCount/0,commentCount,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,"update/4[java.lang.String,java.lang.String,java.lang.Integer,java.lang.Boolean]",baseResource,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,list/0,baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,"get/4[java.lang.String,boolean,java.lang.Integer,java.lang.String]",baseResource,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,add/1[java.lang.String],baseResource,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,CategoryResource/1[com.sismics.reader.rest.resource.HttpServletRequest],baseResource,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,delete/1[java.lang.String],baseResource,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,read/1[java.lang.String],baseResource,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/XmlReader.java,com.sismics.reader.core.dao.file.rss.XmlReader,close/0,internalInputStreamReader,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/XmlReader.java,com.sismics.reader.core.dao.file.rss.XmlReader,"XmlReader/2[java.io.InputStream,java.lang.String]",internalInputStreamReader,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/XmlReader.java,com.sismics.reader.core.dao.file.rss.XmlReader,"XmlReader/2[java.io.InputStream,java.lang.String]",HEADER_SIZE,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/XmlReader.java,com.sismics.reader.core.dao.file.rss.XmlReader,"read/3[char[],int,int]",internalInputStreamReader,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,pushElement/1[com.sismics.reader.core.dao.file.rss.RssReader.Element],elementStack,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,pushElement/1[com.sismics.reader.core.dao.file.rss.RssReader.Element],log,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,pushElement/1[com.sismics.reader.core.dao.file.rss.RssReader.Element],currentElement,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,getArticleList/0,articleList,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,validateFeed/0,feed,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,fatalError/1[org.xml.sax.SAXParseException],fatalErrorCount,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,fatalError/1[org.xml.sax.SAXParseException],log,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,fatalError/1[org.xml.sax.SAXParseException],FATAL_ERROR_MAX,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,fixGuid/0,articleList,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,fixGuid/0,article,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,"characters/3[char[],int,int]",content,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",URI_DC,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/rss/RssReader.java,com.sismics.reader.core.dao.file.rss.RssReader,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",log,2
