file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/test/java/com/sismics/reader/rest/TestUserResource.java,com.sismics.reader.rest.TestUserResource,testUserResourceAdmin/0,false,197,2,0,0,0,1,17,37,0,1,0,17,0,0,0,0,0,0,44,0,8,0,0,0,0,0,38,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/test/java/com/sismics/reader/rest/TestUserResource.java,com.sismics.reader.rest.TestUserResource,testUserResourceAnonymous/0,false,22,2,0,0,0,1,5,6,0,1,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,26,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/test/java/com/sismics/reader/rest/TestUserResource.java,com.sismics.reader.rest.TestUserResource,testUserResource/0,false,35,3,0,0,0,2,27,82,0,3,0,27,0,0,0,0,0,0,142,3,12,0,0,0,0,0,49,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/AllResource.java,com.sismics.reader.rest.resource.AllResource,AllResource/1[com.sismics.reader.rest.resource.HttpServletRequest],true,35,3,1,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/AllResource.java,com.sismics.reader.rest.resource.AllResource,"get/3[boolean,java.lang.Integer,java.lang.String]",false,53,13,3,0,3,5,25,26,1,8,3,25,0,0,1,1,0,0,6,0,8,0,2,0,0,0,37,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/AllResource.java,com.sismics.reader.rest.resource.AllResource,read/0,false,103,11,2,0,2,3,12,14,1,3,0,12,0,0,1,0,0,0,3,1,3,0,1,0,0,0,26,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/test/java/com/sismics/reader/rest/TestSearchResource.java,com.sismics.reader.rest.TestSearchResource,"assertSearchResult/3[com.sismics.reader.rest.JSONArray,java.lang.String,int]",false,118,2,1,1,0,2,4,7,1,1,3,4,0,0,0,0,0,0,5,0,1,1,1,0,0,0,31,2,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/test/java/com/sismics/reader/rest/TestSearchResource.java,com.sismics.reader.rest.TestSearchResource,testSearchResource/0,false,22,4,1,0,1,1,11,61,0,2,0,11,1,1,0,0,0,0,38,15,16,0,0,0,0,0,50,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,"update/4[java.lang.String,java.lang.String,java.lang.Integer,java.lang.Boolean]",false,292,12,2,0,2,6,14,27,1,3,4,14,0,0,0,3,1,0,10,2,4,0,1,0,0,0,36,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,list/0,false,51,8,2,0,2,3,11,23,1,8,0,11,0,0,1,0,0,0,5,0,8,0,1,0,0,0,19,1,0,false
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,"get/4[java.lang.String,boolean,java.lang.Integer,java.lang.String]",false,100,17,3,0,3,7,28,37,1,10,4,28,0,0,1,2,1,0,10,0,10,0,2,0,0,0,48,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,add/1[java.lang.String],false,163,9,2,0,2,2,15,18,1,6,1,15,0,0,0,0,0,0,3,2,7,0,1,0,0,0,21,1,0,true
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,CategoryResource/1[com.sismics.reader.rest.resource.HttpServletRequest],true,45,3,1,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,com.sismics.reader.rest.resource.CategoryResource,delete/1[java.lang.String],false,201,13,2,0,2,4,15,24,1,5,1,15,0,0,1,0,1,0,6,1,5,0,1,0,0,0,29,1,0,true
